path,page,text
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf#22,22,"Conseguenze della teoria
• vedremo come considerazioni relative alla cardinalità di 
insiemi infiniti daranno interessanti spunti sull’idea di 
calcolabilità
• per il momento ci limitiamo alla seguente riflessione
– un linguaggio è un sottoinsieme di Σ*
• qual è la cardinalità di Σ*?
• qual è la cardinalità di P( Σ*)?
• quanti linguaggi esistono?
– un programma in un linguaggio di programmazione qualsiasi 
può essere considerato come una sequenza finita di caratteri
• quanti sono i possibili progr ammi che possiamo scrivere?
23"
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf#3,3,"4Pidgeonhole principle
… e questa non 
è iniettiva!
a/1
"
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf#4,4,"5Dimostrazione (pidgeonhole principle)
• dimostrazione per induzione
– passo base: |B|=1
– passo induttivo: |B|>1
• passo base (|B|=1)
B={b}, |A|>1, es. A={a1,a2}
se f è totale, allora f(a1)=b e f(a2)=b
allora f non è iniettiva perché |f -1(b)|>1"
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf#5,5,"6Dimostrazione (pidgeonhole principle)
• passo induttivo: |B|>1
supponiamo sia vero per |B| = n ed |A| ≥n+1
dimostriamo che è vero per |B| = n+1 e |A| ≥n+2
ipotizziamo per assurdo che esista una funzione totale 
iniettiva f e scegliamo un qualunque elemento b di B
se |f -1(b)|≥2 ⇒contraddizione ⇒teorema dimostrato
se |f -1(b)|≤1 consideriamo
A′=A-{f -1(b)}   e    B ′=B-{b} 
|A′| ≥n+1 > |B′| = n
applichiamo l’ipotesi induttiva ⇒contraddizione "
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf#6,6,"Considerazioni sul pidgeonhole principle 
• il pidgeonhole principle mette in relazione la 
numerosità degli insiemi con le proprietà delle funzioni che hanno gli insiemi come domini o codomini
• in particolare se esiste una funzione biettiva 
f: A→B
– esiste una funzione totale ed iniettiva f: A →B 
– esiste una funzione totale ed iniettiva f-1: B→A 
– per il pidgeonhole principle non può essere |B| > |A| 
né |A| > |B|
7"
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf#7,7,"8Cardinalità di insiemi infiniti
• due insiemi sono equinumerosi se esiste una 
biiezione tra essi
• la relazione di equinumerosità è una relazione 
di equivalenza
• possiamo ora dare una definizione rigorosa di 
cardinalità di un insieme finito A:
|A|=0 se A= ∅
|A|=n se A è equinumeroso a {0, 1, …, n-1}"
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf#8,8,"9Numerabilità
• insiemi numerabili
– un insieme è numerabile se è equinumeroso a N
– un insieme ha cardinalità aleph zero (א0) se è
equinumeroso a N, cioè se è numerabile
• insiemi contabili
– un insieme è contabile se è finito o numerabile
– sottoinsiemi di insiemi contabili sono contabili"
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf#9,9,"10Numerabilità: א0+ k = א0
teorema : 
per ogni intero k, l’insieme Nkdegli interi 
maggiori o uguali a k è numerabile
dimostrazione : 
biiezione con N
N : 01234…
Nk:k+0 k+1 k+2 k+3 k+4 …"
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf#0,0,"10/6/2021
115-quantum -un-qubit -Heisenberg -02
1Next Generation Computing Models
Quantum Computing
Il principio di indeterminazione di Heisenberg 
e un qubit
principio di indeterminazione  di 
Heisenberg
•nella meccanica quantistica il principio stabilisce 
l'impossibilità di determinare con precisione a 
priori illimitata i valori di due variabili 
incompatibili, che specificano lo stato di una 
particella
–es. posizione e velocità
•indaghiamo il principio usando il quantum 
computing
21
2"
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf#1,1,"10/6/2021
215-quantum -un-qubit -Heisenberg -02
due basi
•usiamo due basi per descrivere lo stesso qubit
–la base costituita dai vettori |0e|1
–e la base costituita da |ۧ+=ൗ1
2|0+ൗ1
2|1e 
|ۧ−=ൗ1
2|0−ൗ1
2|1
30
1= |1
1
0=|0|+
ൗ𝜋4
|−
|ۧ+e |ۧ−è una base
•in primo luogo |ۧ+=ൗ1
2|0+ൗ1
2|1è 
effettivamente uno stato
–infatti ൗ1
22
+ൗ1
22
=Τ12+Τ12=1
•e anche |ۧ−=ൗ1
2|0−ൗ1
2|1è 
effettivamente uno stato
–infatti ൗ1
22
+−ൗ1
22
=Τ12+Τ12=1
43
4"
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf#2,2,"10/6/2021
315-quantum -un-qubit -Heisenberg -02
|ۧ+e |ۧ−è una base
•inoltre |ۧ+e |ۧ−sono perpendicolari tra loro
•per dimostrarlo basta calcolare il loro prodotto 
scalare +−=ൗ1
2ൗ1
2ൗ1
2
−ൗ1
2e osservare 
che ha valore nullo
5
due misure
•dato un qubit|𝜓, possiamo misurarlo sia usando 
la base |0e|1sia usando la base |ۧ+e |ۧ−
•la prima misura la chiamiamo bit-value e la 
seconda sign -value
6|1
|0|+
ൗ𝜋4
|−|𝜓5
6"
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf#3,3,"10/6/2021
415-quantum -un-qubit -Heisenberg -02
posizione e velocità
•immaginiamo ora che il bit -value corrisponda 
alla posizione e che il sign-value corrisponda alla 
velocità
7|1
|0|+
ൗ𝜋4
|−|𝜓
posizione e velocità
•è possibile in un certo istante conoscere 
posizione e velocità di un qubit ?
8|1
|0|+
ൗ𝜋4
|−|𝜓7
8"
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf#4,4,"10/6/2021
515-quantum -un-qubit -Heisenberg -02
conoscenza perfetta del bit -value
•perchè si possa conoscere perfettamente il bit -
value di |𝜓occorre che esso sia |0oppure |1
9|1
|0|+
ൗ𝜋4
|−|𝜓
conoscenza perfetta del sign-value
•perchè si possa conoscere perfettamente il sign-
value di |𝜓occorre che esso sia |ۧ+oppure |ۧ−
10|1
|0|+
ൗ𝜋4
|−|𝜓9
10"
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf#5,5,"10/6/2021
615-quantum -un-qubit -Heisenberg -02
conoscenza perfetta di entrambi
•se possiamo conoscere perfettamente il sign-
value di |𝜓, es. perchè esso è molto vicino a |0, 
allora abbiamo molta incertezza sul sign-value
–è |ۧ+con probabilità Τ12e |ۧ−con probabilità Τ12
11|1
|0|+
ൗ𝜋4
|−|𝜓
11"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#0,0,"Data integration:Arlecchino systemDipartimento di Ingegneria
Corso di Laurea Magistrale in Ingegneria InformaticaAnno Accademico 
2022-2023
22 Febbraio 2023Corso Ingegneria dei datiProfessore
Paolo MerialdoStudenti
Paolo Di Simone
Pietro Baroni
Matteo WisselArlecchino System
"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#1,1,"Purpose del progettoIntroduzioneUse Case

Integrazione di dataset aziendaliScopo

Implementazione di un sistema di Data IntegrationDataset

Dataset_Corso_Ingegneria_dei_Dati_2022/23
"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#10,10,"ParsingArlecchino SystemParsing nomi colonne
Trasformazione in lower case  
Eliminazione caratteri speciali (-, /, …)
Eliminazione di skip words (of, the, del, di, …)  Parsing valori celle 

Parsing di stringhe: 
Trasformazione in lower case
Eliminazione caratteri speciali (-, /, …)
Eliminazione di skip words (of, the, del, di, …)
Esempio: Amazon -> amazon
  
Parsing di valori monetari:
Normalizzazione valori 
Inserimento unità di misura
Esempio: $102 million -> doll_ 0.102 b 

Parsing valori percentuali
Parsing valori rank
Parsing valori date
"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#11,11,Schema matching: Formulazione problemaArlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#12,12,"Schema Matching: Matching Module (SMM)Arlecchino SystemPre-processing module

Input: colonne e samples di valori 
Output: un dizionario parziale di sinonimi
Utilità: 1. riduzione del search space del JaccardModule
    2. inferisce informazioni al JaccardModule  
JaccardModule

Input: dizionario sinonimi_preprocessing
Output: dizionario sinonimi_finale
Utilità: trova le reali correlazioni semantiche tra le colonneUser"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#13,13,"SMM: MotivazioniArlecchino SystemAnalisi senza pre-processingAnalisi con pre-processingSample data: 1000 per colonna
Colonne totali: 18
Numero medio di sinonimi reali: 1.6 

Stima confronti totali: ≈ 153
Numero medio confronti per colonna: ≈ 18
Numero medio di confronti inutili: ≈ 17
Esempio 
cluster cbinsightsSample data: 1000 per colonna

Colonne totali: 18

Numero medio di sinonimi reali: 1.6

Stima confronti totali: 14
Numero medio confronti per colonna:  2.5
Numero medio di confronti inutili: 0.84

Fattore di riduzione: ≈ 12"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#14,14,"Pre-processing: Name SimilarityArlecchino SystemName similarity di colonne

Input: (column_names, dizionario_sinonimi_pregressi)
Output: un dizionario parziale di sinonimi
Utilità: individua i sinonimi schema-wise 
	(dettati da similarità di nome)Logica:	
"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#15,15,"Pre-processing: Data CorrelationArlecchino System

Data similarity di colonne [1]

Input: (sample_dati_colonne)
Output: un dizionario sinonimi4cluster
Utilità: individua i sinonimi data-wise
	(dettati da similarità di dati) [1] Schema Matching using Machine LearningTanvi Sahay, Ankita Mehta, Shruti Jadon"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#16,16,"SMM: Features EngineeringArlecchino SystemFeatures selezionate
Min_val
Max_val
Avg
Variance
Standard_Dev
Is_incremental
Is_year Type_of_string (1 perc_, 2 rank_, 3 link, 4-5 monetari, 6 resto)
AVG_monetary_value
AVG_len_of_field
VAR_len_of_field
SDEV_len_of_field
Ratio_white_space
Ratio_numeric_values
Is_country (1 se country, 0 altrimenti)
Is_sector (1 se sector, 0 altrimenti)1. Type_of_data (0 string, 1 integer, 2 date)for Integerfor stringsfor date"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#17,17,"Pre-processing: Analisi OutputArlecchino SystemDizionario sinonimi_preprocessing (largo)

Unione dei dizionari di sinonimi prodotti dai due step di pre-processing
Scopo: limitare eventuali errori (high recall)
Esempio (companiesmarketcap):
Token: market_cap

True_sinonimi
	market_cap->{marketcap, market_capitalization, pricecap, …}
sinonimi4NameCorr
	market_cap->{marketcap, market_capitalization,…}

sinonimi4Clusters
	market_cap->{marketcap, pricecap, …}

sinonimi_preprocessing
	market_cap->{marketcap, market_capitalization, pricecap, …}
"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#18,18,"SMM: JaccardModuleArlecchino SystemJaccardModule

Input: sinonimi_preprocessing

Logica: per ogni colonna c presente nel dizionario dei sinonimi_preprocessing, il sistema genera un file .csv contenente tutte le colonne giudicate sinonimi"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#19,19,"SMM: OutputArlecchino SystemDizionario sinonimi finali

Risultato finale del Matching module
Per ogni colonna dello schema mediato è definita  una lista di  possibili sinonimi (colonne semanticamente simili)

L’utente seleziona i match opportuni eliminando eventuali errori del sistema

Al netto della validazione dell’utente, il sistema aggiorna il dizionario dei sinonimi pregressi


User"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#2,2,Caratteristiche dei sorgenti: ClusterSorgenti	
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#20,20,Schema MediatoArlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#21,21,"Record LinkageArlecchino SystemInput: schema mediato (184.587 record)

Output: dataset finale

Scopo: Trovare nella tabella in input i record relativi alla stessa entità ed unirli in un unico record

 Record Linkage
"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#22,22,"Record Linkage: BlockingArlecchino SystemNumero di confronti iniziali: 34.072.360.569 Numero di confronti post-blocking: 2.177.713Tempi: 76 min 36 secBlocking step1. overlap di una parola nel nome delle aziende

2. overlap di una parola nel paese delle aziende (se presente)

3. Indice di Levenshtein < 0.7 tra i nomi
 delle aziende

"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#23,23,"Record Linkage: Training SetArlecchino SystemTotale record: 1300

Divisi in training set, test set e validation set (ratio 3:1:1)

Label Match: 695

Label No-Match: 605

Training set"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#24,24,"Record Linkage: Model TrainingArlecchino SystemIperparametri:
Epoche = 10
Dimensione batch = 16 
Statistiche:
Tempo impiegato: 10 min 29 secModello utilizzato: Matching Model di Deep MatcherModel Training"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#25,25,"Record Linkage: PredictionArlecchino SystemStatistiche:
Predizioni effettuate: 2.177.713
Predizioni Match: 1.480.727
Tempo impiegato: 14 ore e 45 minuti
Utilizzo del modello addestrato per eseguire le predizioni sulle coppie non bloccatePrediction"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#26,26,Record Linkage: JoinArlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#27,27,Schema IntegratoArlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#28,28,"ArricchimentoColonna usate come input:
Nome dell’azienda
CEO dell’aziendaTabelle con più occorrenze in output:
List of S&P 500 companies
List of largest companies by revenue
List of largest European manufacturing companies by revenue
List of multinationals with research and development centres in Israel
List of largest Nordic companies
Automotive industryPMF system(HW3)Top table ids Dataset utenteinput (Schema mediato, 
[name, ceo] )Indice HW3Arlecchino System"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#29,29,Schema ArricchitoArlecchino System142 celle riempite
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#3,3,Caratteristiche dei sorgenti: ClusterSorgenti	
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#30,30,"Testing SMM: MetricheArlecchino SystemLogica

 Confronto tra i sinonimi computati per una colonna dello schema mediato S e i sinonimi veri S’

Metriche

Numero di confronti inutili effettuato per sorgente

Similarità tra sinonimi computati:
Precision
Recall
F1"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#31,31,Testing: Pre-Processing per clustering (Conf.)Arlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#32,32,Testing: performance SMM clusterArlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#33,33,"Testing: Pre-Processing per clusteringArlecchino SystemRisultati
"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#34,34,"Testing: JaccardModule for cluster Arlecchino SystemConfigurazione

Threshold Jaccard*: 0.1

Threshold edit: 0.5 "
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#35,35,Testing: Pre-processing for schema mediatoArlecchino SystemRisultati
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#36,36,Testing: performance SMM schema finaleArlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#37,37,"Testing: Schema MediatoArlecchino SystemConfigurazione

Threshold Jaccard*: 0.1

Threshold edit: 0..5Pre-processingJaccardModule"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#38,38,Testing: Record LinkageArlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#39,39,MiglioramentiArlecchino System
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#4,4,Caratteristiche dei sorgenti: ClusterSorgenti	
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#40,40,"Member: Pietro Baroni
Matricola: 536373
Ruolo: o famo a mano
Linkedin: Pietro BaroniMember: Paolo Di Simone
Matricola: 584638
Ruolo: Git admin
Linkedin: Paolo Di SimoneMember: Matteo Wissel
Matricola: 534693
Ruolo: creatore di cartelleLinkedin: Matteo WisselTeamArlecchino System"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#41,41,"GRAZIE PER L’ATTENZIONERoma, 22 Febbraio 2023GitHub: Arlecchino System"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#5,5,"Analisi dei sorgentiDati finanziari
Dati giuridici
Dati geografici
Dati di personale
Etichette tipologie datiSorgenti	"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#6,6,"Struttura dello schema mediato Schema mediatoVisione unificata delle informazioni


Schema mediato
Benefici"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#7,7,Arlecchino SystemArlecchino System…
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#8,8,"TecnologieArlecchino SystemSchema Matching

Preprocessing Module - custom
JaccardModule - customRecord Linkage

Magellan (py_entitymatching)
DeepMatcherData Enrichment

 Sistema HW3"
dataExtraction\data_test\rootfolder\varie\spesa\id-01-source-discovery.pptx#9,9,ArchitetturaArlecchino SystemParsing&CleaningSchema MatchingRecord Linkage
